Jar_ID,Treatment_ID,Mineral,Litter,DaysSinceAddn,sampling_date,total_respired_c,cum_total_respired_c,litter_derived_c,cum_litter_derived_c,soil_derived_c,cum_soil_derived_c,primed_c,cum_primed_c,perc_13c,cum_perc13c
R2_48,M-NL,Montmorillonite,No Litter,13,09/11/2020,13.37,70.65,0,0,13.37,70.65,-0.18,-0.16,0,0
R2_49,M-NL,Montmorillonite,No Litter,13,09/11/2020,,64.59,,0,,64.59,,7.34,0,0
R2_50,M-NL,Montmorillonite,No Litter,13,09/11/2020,,53.71,,0.01,,53.71,,-3.55,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,13,09/11/2020,80.67,1215.44,65.37,1050.78,15.29,164.65,1.74,93.84,1.19,19.15
R2_52,M-W,Montmorillonite,Winter Wheat,13,09/11/2020,86.41,1235.65,72.46,1069.9,13.95,165.75,0.4,94.94,1.32,19.5
R2_53,M-W,Montmorillonite,Winter Wheat,13,09/11/2020,79.01,1205.65,64.13,1034.15,14.88,171.5,1.33,100.69,1.17,18.87
R2_54,M-W,Montmorillonite,Winter Wheat,13,09/11/2020,99.1,1216.2,85.06,1046.52,14.04,169.68,0.49,98.87,1.55,19.05
R2_55,M-W,Montmorillonite,Winter Wheat,13,09/11/2020,79.21,1139.19,64.42,974.64,14.79,164.55,1.24,93.74,1.17,17.69
R2_56,M-C,Montmorillonite,White Clover,13,09/11/2020,176.3,1757.59,171.24,1632.42,5.06,125.17,-8.49,54.36,3.26,31.16
R2_57,M-C,Montmorillonite,White Clover,13,09/11/2020,242.32,1720.82,243.87,1625.6,-1.55,95.21,-15.1,24.4,4.65,31
R2_58,M-C,Montmorillonite,White Clover,13,09/11/2020,237.38,1811.92,237.77,1708.91,-0.39,103.01,-13.94,32.2,4.52,32.53
R2_59,M-C,Montmorillonite,White Clover,13,09/11/2020,187.94,1671.94,183.94,1549.84,3.99,122.1,-9.56,51.29,3.49,29.44
R2_60,M-C,Montmorillonite,White Clover,13,09/11/2020,208.04,1550.12,206.22,1446.46,1.82,103.67,-11.73,32.86,3.93,27.59
R2_1,C-NL,Unamended,No Litter,15,11/11/2020,16.79,125.32,0,0,16.79,125.32,0.76,4.71,0,0
R2_2,C-NL,Unamended,No Litter,15,11/11/2020,16.52,123.58,0,-0.01,16.52,123.59,0.49,2.97,0,0
R2_3,C-NL,Unamended,No Litter,15,11/11/2020,15.58,118.99,0,0,15.57,118.99,-0.46,-1.62,0,0
R2_4,C-NL,Unamended,No Litter,15,11/11/2020,15.65,117.43,0,0,15.65,117.43,-0.38,-3.18,0,0
R2_5,C-NL,Unamended,No Litter,15,11/11/2020,15.61,117.74,0,0.01,15.61,117.73,-0.42,-2.88,0,0
R2_6,C-W,Unamended,Winter Wheat,15,11/11/2020,63.97,1484.83,51.22,1285.96,12.75,198.87,-3.28,78.26,0.93,23.42
R2_7,C-W,Unamended,Winter Wheat,15,11/11/2020,76.92,1558,61.88,1352.97,15.04,205.03,-0.99,84.42,1.12,24.56
R2_8,C-W,Unamended,Winter Wheat,15,11/11/2020,68.71,1486.68,53.09,1279.26,15.62,207.41,-0.41,86.8,0.96,23.24
R2_9,C-W,Unamended,Winter Wheat,15,11/11/2020,70.43,1517.12,55.24,1311.71,15.19,205.4,-0.84,84.79,1,23.85
R2_10,C-W,Unamended,Winter Wheat,15,11/11/2020,67.28,1455.44,52.55,1254.1,14.73,201.34,-1.3,80.73,0.96,22.82
R2_11,C-C,Unamended,White Clover,15,11/11/2020,148.08,2290.81,137.52,2145.13,10.56,145.68,-5.47,25.06,2.62,40.89
R2_12,C-C,Unamended,White Clover,15,11/11/2020,145.54,2251.2,135.71,2107.56,9.82,143.65,-6.21,23.03,2.58,40.11
R2_13,C-C,Unamended,White Clover,15,11/11/2020,145.04,2266.07,136.5,2135.53,8.54,130.54,-7.49,9.93,2.59,40.6
R2_14,C-C,Unamended,White Clover,15,11/11/2020,145.43,2223.96,136.6,2091.64,8.83,132.32,-7.2,11.71,2.6,39.86
R2_15,C-C,Unamended,White Clover,15,11/11/2020,143.68,2177.56,135.38,2044.32,8.3,133.24,-7.73,12.63,2.58,38.97
R2_16,G-NL,Goethite,No Litter,15,11/11/2020,11.2,75.41,0,0,11.2,75.41,-0.19,-1.36,0,0
R2_17,G-NL,Goethite,No Litter,15,11/11/2020,11.52,78.1,0,0,11.52,78.1,0.13,1.33,0,0
R2_18,G-NL,Goethite,No Litter,15,11/11/2020,11.96,80.21,0,0,11.96,80.21,0.57,3.44,0,0
R2_19,G-NL,Goethite,No Litter,15,11/11/2020,11.03,73.22,0,0,11.03,73.21,-0.36,-3.56,0,0
R2_20,G-NL,Goethite,No Litter,15,11/11/2020,11.24,76.93,0,0,11.24,76.93,-0.15,0.15,0,0
R2_21,G-W,Goethite,Winter Wheat,15,11/11/2020,66.86,1402.25,53.87,1210.16,12.99,192.09,1.6,115.32,0.99,22.14
R2_22,G-W,Goethite,Winter Wheat,15,11/11/2020,73.6,1443.88,61.17,1257.16,12.43,186.72,1.04,109.95,1.11,22.86
R2_23,G-W,Goethite,Winter Wheat,15,11/11/2020,68.59,1394.66,55.16,1209.43,13.42,185.23,2.03,108.46,1,21.98
R2_24,G-W,Goethite,Winter Wheat,15,11/11/2020,66.39,1401.03,53.96,1217.94,12.43,183.09,1.04,106.32,0.98,22.22
R2_25,G-W,Goethite,Winter Wheat,15,11/11/2020,64.78,1371.3,53.17,1191.36,11.61,179.94,0.22,103.16,0.97,21.65
R2_26,G-C,Goethite,White Clover,15,11/11/2020,149.32,2151.6,143.32,2035.89,6,115.7,-5.39,38.93,2.72,38.68
R2_27,G-C,Goethite,White Clover,15,11/11/2020,145.97,2151.45,139.93,2029.49,6.04,121.97,-5.35,45.2,2.66,38.64
R2_28,G-C,Goethite,White Clover,15,11/11/2020,147.27,2105,140.74,1989.07,6.53,115.93,-4.86,39.16,2.68,37.83
R2_29,G-C,Goethite,White Clover,15,11/11/2020,147.45,2027.08,142.69,1918.02,4.76,109.06,-6.63,32.29,2.72,36.55
R2_30,G-C,Goethite,White Clover,15,11/11/2020,142.01,1860.6,137.41,1756.98,4.6,103.62,-6.79,26.85,2.62,33.47
R2_31,K-NL,Kaolinite,No Litter,15,11/11/2020,13.93,99.24,0,0,13.94,99.24,0.12,2.28,0,0
R2_32,K-NL,Kaolinite,No Litter,15,11/11/2020,14,98.37,0,-0.01,14,98.37,0.19,1.41,0,0
R2_33,K-NL,Kaolinite,No Litter,15,11/11/2020,13.69,95.85,0,0,13.69,95.85,-0.12,-1.12,0,0
R2_34,K-NL,Kaolinite,No Litter,15,11/11/2020,14.06,97.58,0,0,14.06,97.58,0.24,0.62,0,0
R2_35,K-NL,Kaolinite,No Litter,15,11/11/2020,13.39,93.78,0,0,13.39,93.78,-0.43,-3.19,0,0
R2_36,K-W,Kaolinite,Winter Wheat,15,11/11/2020,73.59,1466.92,58.99,1272.5,14.6,194.42,0.78,97.46,1.07,23.12
R2_37,K-W,Kaolinite,Winter Wheat,15,11/11/2020,72.79,1439.65,59.39,1251.97,13.41,187.68,-0.41,90.72,1.08,22.75
R2_38,K-W,Kaolinite,Winter Wheat,15,11/11/2020,76.7,1492.75,64.1,1308.08,12.6,184.67,-1.21,87.71,1.17,23.8
R2_39,K-W,Kaolinite,Winter Wheat,15,11/11/2020,73.36,1412.57,60.4,1231.72,12.96,180.86,-0.85,83.89,1.1,22.45
R2_40,K-W,Kaolinite,Winter Wheat,15,11/11/2020,68.02,1404.59,54.51,1218.96,13.51,185.63,-0.3,88.66,0.99,22.14
R2_41,K-C,Kaolinite,White Clover,15,11/11/2020,141.72,2183.11,132.32,2064.36,9.4,118.75,-4.42,21.79,2.52,39.29
R2_42,K-C,Kaolinite,White Clover,15,11/11/2020,148.57,2271.19,142.19,2152.28,6.38,118.91,-7.43,21.94,2.71,40.99
R2_43,K-C,Kaolinite,White Clover,15,11/11/2020,144.8,2159.72,133.95,2046.47,10.85,113.24,-2.97,16.28,2.55,39.04
R2_44,K-C,Kaolinite,White Clover,15,11/11/2020,141.81,2057.79,134.65,1949.99,7.16,107.8,-6.66,10.84,2.57,37.16
R2_45,K-C,Kaolinite,White Clover,15,11/11/2020,141.72,2130.66,136.01,2032.22,5.71,98.43,-8.11,1.47,2.58,38.6
R2_46,M-NL,Montmorillonite,No Litter,15,11/11/2020,10.86,78.93,0,0,10.86,78.93,-0.07,-2.81,0,0
R2_47,M-NL,Montmorillonite,No Litter,15,11/11/2020,11.04,81.09,0,-0.01,11.04,75.49,0.11,-6.25,0,0
R2_48,M-NL,Montmorillonite,No Litter,15,11/11/2020,10.72,81.37,0,0,10.71,81.36,-0.22,-0.38,0,0
R2_49,M-NL,Montmorillonite,No Litter,15,11/11/2020,12.17,76.76,0,-0.01,12.17,76.76,1.24,8.58,0,0
R2_50,M-NL,Montmorillonite,No Litter,15,11/11/2020,9.87,63.58,0,0,9.87,63.58,-1.06,-4.61,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,15,11/11/2020,47.23,1262.66,35.54,1086.32,11.69,176.34,0.76,94.6,0.65,19.79
R2_52,M-W,Montmorillonite,Winter Wheat,15,11/11/2020,52.18,1287.83,41.13,1111.04,11.04,176.79,0.11,95.05,0.75,20.25
R2_53,M-W,Montmorillonite,Winter Wheat,15,11/11/2020,47.23,1252.88,36.79,1070.94,10.44,181.94,-0.49,100.2,0.67,19.54
R2_54,M-W,Montmorillonite,Winter Wheat,15,11/11/2020,63.58,1279.78,53.45,1099.97,10.13,179.81,-0.8,98.07,0.97,20.02
R2_55,M-W,Montmorillonite,Winter Wheat,15,11/11/2020,47.13,1186.31,37.02,1011.65,10.11,174.66,-0.82,92.92,0.67,18.36
R2_56,M-C,Montmorillonite,White Clover,15,11/11/2020,122.76,1880.35,115.95,1748.37,6.82,131.98,-4.11,50.24,2.21,33.36
R2_57,M-C,Montmorillonite,White Clover,15,11/11/2020,152.06,1872.87,150.22,1775.82,1.84,97.05,-9.09,15.31,2.86,33.86
R2_58,M-C,Montmorillonite,White Clover,15,11/11/2020,144.39,1956.31,141.16,1850.07,3.23,106.24,-7.7,24.5,2.69,35.21
R2_59,M-C,Montmorillonite,White Clover,15,11/11/2020,124.42,1796.36,118.58,1668.42,5.84,127.94,-5.09,46.2,2.25,31.69
R2_60,M-C,Montmorillonite,White Clover,15,11/11/2020,137.4,1687.52,133.87,1580.32,3.53,107.2,-7.39,25.46,2.55,30.14
R2_1,C-NL,Unamended,No Litter,17,13/11/2020,15.34,140.66,0,0,15.34,140.66,0.26,4.97,0,0
R2_2,C-NL,Unamended,No Litter,17,13/11/2020,15.43,139.01,0,-0.01,15.43,139.02,0.35,3.32,0,0
R2_3,C-NL,Unamended,No Litter,17,13/11/2020,14.52,133.51,0,0,14.52,133.52,-0.56,-2.18,0,0
R2_4,C-NL,Unamended,No Litter,17,13/11/2020,14.54,131.97,0,0,14.54,131.97,-0.54,-3.72,0,0
R2_5,C-NL,Unamended,No Litter,17,13/11/2020,15.57,133.31,0,0.01,15.57,133.3,0.49,-2.39,0,0
R2_6,C-W,Unamended,Winter Wheat,17,13/11/2020,66.73,1551.56,51.39,1337.35,15.34,214.21,0.26,78.52,0.94,24.36
R2_7,C-W,Unamended,Winter Wheat,17,13/11/2020,71.08,1629.07,56.06,1409.03,15.01,220.05,-0.07,84.35,1.02,25.58
R2_8,C-W,Unamended,Winter Wheat,17,13/11/2020,58.17,1544.84,42.87,1322.13,15.3,222.71,0.22,87.02,0.78,24.01
R2_9,C-W,Unamended,Winter Wheat,17,13/11/2020,62.92,1580.03,47.68,1359.4,15.24,220.64,0.16,84.95,0.87,24.72
R2_10,C-W,Unamended,Winter Wheat,17,13/11/2020,63.71,1519.16,47.83,1301.93,15.89,217.23,0.81,81.54,0.87,23.69
R2_11,C-C,Unamended,White Clover,17,13/11/2020,130.55,2421.35,117.92,2263.05,12.62,158.3,-2.46,22.61,2.25,43.14
R2_12,C-C,Unamended,White Clover,17,13/11/2020,129.07,2380.27,116.54,2224.09,12.53,156.18,-2.55,20.48,2.22,42.32
R2_13,C-C,Unamended,White Clover,17,13/11/2020,123.58,2389.65,111.79,2247.32,11.79,142.33,-3.29,6.64,2.12,42.72
R2_14,C-C,Unamended,White Clover,17,13/11/2020,128.55,2352.5,117.91,2209.55,10.63,142.95,-4.45,7.26,2.25,42.11
R2_15,C-C,Unamended,White Clover,17,13/11/2020,131,2308.56,121.11,2165.43,9.89,143.13,-5.19,7.44,2.31,41.28
R2_16,G-NL,Goethite,No Litter,17,13/11/2020,10.26,85.67,0,0,10.26,85.67,-0.54,-1.9,0,0
R2_17,G-NL,Goethite,No Litter,17,13/11/2020,10.73,88.83,0,0,10.73,88.83,-0.06,1.27,0,0
R2_18,G-NL,Goethite,No Litter,17,13/11/2020,11.08,91.3,0,0,11.08,91.29,0.29,3.73,0,0
R2_19,G-NL,Goethite,No Litter,17,13/11/2020,10.55,83.77,0,0,10.55,83.77,-0.24,-3.8,0,0
R2_20,G-NL,Goethite,No Litter,17,13/11/2020,11.34,88.27,0,0,11.34,88.27,0.55,0.7,0,0
R2_21,G-W,Goethite,Winter Wheat,17,13/11/2020,67.01,1469.26,53.03,1263.19,13.98,206.07,3.18,118.5,0.97,23.11
R2_22,G-W,Goethite,Winter Wheat,17,13/11/2020,61.58,1505.46,50.3,1307.47,11.27,197.99,0.48,110.43,0.91,23.78
R2_23,G-W,Goethite,Winter Wheat,17,13/11/2020,59.76,1454.42,47.8,1257.22,11.97,197.2,1.17,109.63,0.87,22.85
R2_24,G-W,Goethite,Winter Wheat,17,13/11/2020,60.88,1461.9,48.11,1266.04,12.77,195.86,1.98,108.3,0.88,23.09
R2_25,G-W,Goethite,Winter Wheat,17,13/11/2020,135.58,1506.88,108.18,1299.54,27.4,207.34,16.61,119.77,1.97,23.62
R2_26,G-C,Goethite,White Clover,17,13/11/2020,130.09,2281.68,122.7,2158.59,7.39,123.09,-3.41,35.53,2.33,41.01
R2_27,G-C,Goethite,White Clover,17,13/11/2020,131.93,2283.39,124.61,2154.09,7.33,129.29,-3.47,41.73,2.37,41.01
R2_28,G-C,Goethite,White Clover,17,13/11/2020,134.41,2239.41,126.14,2115.21,8.27,124.21,-2.52,36.64,2.4,40.23
R2_29,G-C,Goethite,White Clover,17,13/11/2020,132.04,2159.12,126.27,2044.29,5.76,114.83,-5.03,27.26,2.41,38.95
R2_30,G-C,Goethite,White Clover,17,13/11/2020,133.78,1994.38,127.19,1884.17,6.6,110.22,-4.2,22.65,2.42,35.89
R2_31,K-NL,Kaolinite,No Litter,17,13/11/2020,12.74,111.98,0,0,12.74,111.98,-0.07,2.2,0,0
R2_32,K-NL,Kaolinite,No Litter,17,13/11/2020,12.87,111.24,0,-0.01,12.87,111.24,0.06,1.47,0,0
R2_33,K-NL,Kaolinite,No Litter,17,13/11/2020,12.42,108.27,0,0,12.42,108.27,-0.39,-1.51,0,0
R2_34,K-NL,Kaolinite,No Litter,17,13/11/2020,12.92,110.5,0,0,12.92,110.5,0.1,0.72,0,0
R2_35,K-NL,Kaolinite,No Litter,17,13/11/2020,13.12,106.9,0,0,13.12,106.9,0.3,-2.88,0,0
R2_36,K-W,Kaolinite,Winter Wheat,17,13/11/2020,66.84,1533.76,51.47,1323.97,15.37,209.8,2.56,100.02,0.93,24.06
R2_37,K-W,Kaolinite,Winter Wheat,17,13/11/2020,65,1504.65,50.04,1302,14.97,202.65,2.15,92.87,0.91,23.66
R2_38,K-W,Kaolinite,Winter Wheat,17,13/11/2020,74.41,1567.16,60.68,1368.75,13.74,198.41,0.93,88.63,1.1,24.9
R2_39,K-W,Kaolinite,Winter Wheat,17,13/11/2020,68.39,1480.96,54.57,1286.29,13.81,194.67,1,84.89,0.99,23.44
R2_40,K-W,Kaolinite,Winter Wheat,17,13/11/2020,67.93,1472.52,52.74,1271.7,15.19,200.81,2.37,91.04,0.96,23.1
R2_41,K-C,Kaolinite,White Clover,17,13/11/2020,127.8,2310.91,115.62,2179.98,12.18,130.93,-0.64,21.15,2.2,41.49
R2_42,K-C,Kaolinite,White Clover,17,13/11/2020,129.91,2401.1,118.46,2270.74,11.45,130.36,-1.36,20.58,2.26,43.25
R2_43,K-C,Kaolinite,White Clover,17,13/11/2020,127.86,2287.58,116.6,2163.07,11.26,124.5,-1.55,14.73,2.22,41.27
R2_44,K-C,Kaolinite,White Clover,17,13/11/2020,123.98,2181.77,113.4,2063.39,10.58,118.38,-2.24,8.6,2.16,39.32
R2_45,K-C,Kaolinite,White Clover,17,13/11/2020,130.95,2261.61,121.31,2153.54,9.64,108.07,-3.17,-1.71,2.3,40.9
R2_46,M-NL,Montmorillonite,No Litter,17,13/11/2020,9.85,88.78,0,0,9.84,88.77,-0.13,-2.94,0,0
R2_47,M-NL,Montmorillonite,No Litter,17,13/11/2020,9.75,90.84,0,-0.01,9.75,85.24,-0.22,-6.48,0,0
R2_48,M-NL,Montmorillonite,No Litter,17,13/11/2020,9.55,90.92,0,0,9.55,90.92,-0.42,-0.8,0,0
R2_49,M-NL,Montmorillonite,No Litter,17,13/11/2020,11.02,87.78,0,-0.01,11.02,87.79,1.05,9.63,0,0
R2_50,M-NL,Montmorillonite,No Litter,17,13/11/2020,9.69,73.28,0,0,9.69,73.27,-0.28,-4.89,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,17,13/11/2020,41.22,1303.88,29.37,1115.69,11.84,188.18,1.87,96.47,0.53,20.33
R2_52,M-W,Montmorillonite,Winter Wheat,17,13/11/2020,45.58,1333.41,34.59,1145.62,10.99,187.78,1.02,96.07,0.63,20.88
R2_53,M-W,Montmorillonite,Winter Wheat,17,13/11/2020,38.67,1291.55,27.67,1098.61,11.01,192.94,1.03,101.23,0.5,20.04
R2_54,M-W,Montmorillonite,Winter Wheat,17,13/11/2020,56.88,1336.66,45.21,1145.18,11.67,191.48,1.69,99.76,0.82,20.85
R2_55,M-W,Montmorillonite,Winter Wheat,17,13/11/2020,42.47,1228.78,31.37,1043.02,11.1,185.76,1.12,94.05,0.57,18.93
R2_56,M-C,Montmorillonite,White Clover,17,13/11/2020,102.12,1982.48,91.83,1840.2,10.3,142.28,0.32,50.57,1.75,35.11
R2_57,M-C,Montmorillonite,White Clover,17,13/11/2020,125.58,1998.45,118.68,1894.49,6.9,103.95,-3.07,12.24,2.26,36.13
R2_58,M-C,Montmorillonite,White Clover,17,13/11/2020,116.48,2072.79,109.1,1959.18,7.38,113.62,-2.59,21.9,2.08,37.29
R2_59,M-C,Montmorillonite,White Clover,17,13/11/2020,106.15,1902.51,97.05,1765.47,9.09,137.03,-0.88,45.32,1.84,33.54
R2_60,M-C,Montmorillonite,White Clover,17,13/11/2020,123.21,1810.73,116.1,1696.43,7.11,114.31,-2.87,22.59,2.21,32.35
R2_1,C-NL,Unamended,No Litter,20,16/11/2020,22.32,162.98,0,0,22.32,162.98,1.18,6.15,0,0
R2_2,C-NL,Unamended,No Litter,20,16/11/2020,21.8,160.81,0,-0.01,21.8,160.81,0.65,3.98,0,0
R2_3,C-NL,Unamended,No Litter,20,16/11/2020,21.26,154.77,0,-0.01,21.26,154.78,0.12,-2.06,0,0
R2_4,C-NL,Unamended,No Litter,20,16/11/2020,20.6,152.57,0,0,20.6,152.56,-0.55,-4.27,0,0
R2_5,C-NL,Unamended,No Litter,20,16/11/2020,19.74,153.05,0,0.01,19.74,153.04,-1.4,-3.8,0,0
R2_6,C-W,Unamended,Winter Wheat,20,16/11/2020,97.49,1649.05,75.43,1412.78,22.06,236.27,0.92,79.44,1.37,25.73
R2_7,C-W,Unamended,Winter Wheat,20,16/11/2020,103.55,1732.63,82.41,1491.44,21.14,241.19,0,84.35,1.5,27.07
R2_8,C-W,Unamended,Winter Wheat,20,16/11/2020,83.26,1628.1,61.27,1383.4,21.99,244.7,0.85,87.87,1.11,25.13
R2_9,C-W,Unamended,Winter Wheat,20,16/11/2020,86.16,1666.19,65.63,1425.02,20.53,241.17,-0.61,84.33,1.19,25.91
R2_10,C-W,Unamended,Winter Wheat,20,16/11/2020,78.06,1597.21,57.77,1359.7,20.29,237.52,-0.86,80.68,1.05,24.74
R2_11,C-C,Unamended,White Clover,20,16/11/2020,162.59,2583.94,144.67,2407.72,17.92,176.22,-3.22,19.38,2.76,45.89
R2_12,C-C,Unamended,White Clover,20,16/11/2020,160.09,2540.36,142.43,2366.52,17.66,173.84,-3.48,17,2.71,45.03
R2_13,C-C,Unamended,White Clover,20,16/11/2020,154.24,2543.89,137.84,2385.16,16.39,158.72,-4.75,1.89,2.62,45.34
R2_14,C-C,Unamended,White Clover,20,16/11/2020,158,2510.5,142.62,2352.17,15.38,158.33,-5.76,1.5,2.72,44.83
R2_15,C-C,Unamended,White Clover,20,16/11/2020,145.96,2454.52,131.72,2297.14,14.25,157.38,-6.9,0.54,2.51,43.79
R2_16,G-NL,Goethite,No Litter,20,16/11/2020,15.51,101.18,0,0,15.51,101.18,0.09,-1.81,0,0
R2_17,G-NL,Goethite,No Litter,20,16/11/2020,15.88,104.71,0,0,15.88,104.71,0.45,1.72,0,0
R2_18,G-NL,Goethite,No Litter,20,16/11/2020,16.23,107.52,0,0,16.23,107.52,0.81,4.53,0,0
R2_19,G-NL,Goethite,No Litter,20,16/11/2020,14.82,98.59,0,0,14.82,98.59,-0.6,-4.4,0,0
R2_20,G-NL,Goethite,No Litter,20,16/11/2020,14.68,102.95,0,0,14.68,102.95,-0.75,-0.04,0,0
R2_21,G-W,Goethite,Winter Wheat,20,16/11/2020,84.61,1553.87,66.56,1329.75,18.05,224.12,2.63,121.13,1.22,24.33
R2_22,G-W,Goethite,Winter Wheat,20,16/11/2020,95.3,1600.76,78.56,1386.03,16.74,214.73,1.32,111.74,1.43,25.21
R2_23,G-W,Goethite,Winter Wheat,20,16/11/2020,84.54,1538.96,66.86,1324.09,17.68,214.87,2.25,111.88,1.21,24.06
R2_24,G-W,Goethite,Winter Wheat,20,16/11/2020,80.29,1542.19,62.67,1328.71,17.62,213.48,2.19,110.49,1.14,24.24
R2_25,G-W,Goethite,Winter Wheat,20,16/11/2020,73.42,1580.3,58.05,1357.59,15.36,222.7,-0.06,119.71,1.05,24.67
R2_26,G-C,Goethite,White Clover,20,16/11/2020,164.83,2446.52,152.9,2311.5,11.93,135.02,-3.49,32.03,2.9,43.91
R2_27,G-C,Goethite,White Clover,20,16/11/2020,159.75,2443.14,147.96,2302.06,11.79,141.08,-3.64,38.09,2.82,43.83
R2_28,G-C,Goethite,White Clover,20,16/11/2020,163.15,2402.57,151.54,2266.74,11.62,135.82,-3.81,32.83,2.88,43.11
R2_29,G-C,Goethite,White Clover,20,16/11/2020,159.16,2318.28,149.44,2193.73,9.72,124.55,-5.7,21.56,2.85,41.8
R2_30,G-C,Goethite,White Clover,20,16/11/2020,149.99,2144.37,140.02,2024.19,9.97,120.18,-5.46,17.19,2.67,38.56
R2_31,K-NL,Kaolinite,No Litter,20,16/11/2020,17.92,129.91,0,0,17.93,129.91,-0.17,2.03,0,0
R2_32,K-NL,Kaolinite,No Litter,20,16/11/2020,18.83,130.06,0,-0.01,18.83,130.07,0.73,2.2,0,0
R2_33,K-NL,Kaolinite,No Litter,20,16/11/2020,18.4,126.67,0,0.01,18.4,126.67,0.3,-1.21,0,0
R2_34,K-NL,Kaolinite,No Litter,20,16/11/2020,18.24,128.73,0,0,18.23,128.73,0.14,0.86,0,0
R2_35,K-NL,Kaolinite,No Litter,20,16/11/2020,17.1,123.99,0,0,17.1,123.99,-1,-3.88,0,0
R2_36,K-W,Kaolinite,Winter Wheat,20,16/11/2020,93.72,1627.48,73.9,1397.87,19.82,229.62,1.73,101.74,1.34,25.4
R2_37,K-W,Kaolinite,Winter Wheat,20,16/11/2020,90.71,1595.37,71.83,1373.84,18.88,221.53,0.78,93.66,1.3,24.96
R2_38,K-W,Kaolinite,Winter Wheat,20,16/11/2020,108.19,1675.35,90.84,1459.59,17.35,215.76,-0.75,87.88,1.65,26.55
R2_39,K-W,Kaolinite,Winter Wheat,20,16/11/2020,92.14,1573.1,73.94,1360.22,18.2,212.87,0.11,85,1.35,24.79
R2_40,K-W,Kaolinite,Winter Wheat,20,16/11/2020,84.39,1556.9,65.87,1337.58,18.51,219.33,0.42,91.45,1.2,24.3
R2_41,K-C,Kaolinite,White Clover,20,16/11/2020,158.13,2469.04,141.9,2321.88,16.23,147.16,-1.87,19.29,2.7,44.19
R2_42,K-C,Kaolinite,White Clover,20,16/11/2020,158.93,2560.03,143.19,2413.93,15.74,146.09,-2.36,18.22,2.73,45.97
R2_43,K-C,Kaolinite,White Clover,20,16/11/2020,150.83,2438.4,136.41,2299.49,14.41,138.92,-3.68,11.04,2.6,43.87
R2_44,K-C,Kaolinite,White Clover,20,16/11/2020,153.44,2335.21,139.76,2203.15,13.68,132.05,-4.42,4.18,2.66,41.98
R2_45,K-C,Kaolinite,White Clover,20,16/11/2020,144.07,2405.68,131.05,2284.59,13.02,121.09,-5.08,-6.78,2.49,43.39
R2_46,M-NL,Montmorillonite,No Litter,20,16/11/2020,14.58,103.36,0,0,14.58,103.36,0.49,-2.45,0,0
R2_47,M-NL,Montmorillonite,No Litter,20,16/11/2020,14.17,105.01,0,-0.01,14.17,99.4,0.07,-6.4,0,0
R2_48,M-NL,Montmorillonite,No Litter,20,16/11/2020,14.3,105.22,0,0,14.3,105.21,0.2,-0.59,0,0
R2_49,M-NL,Montmorillonite,No Litter,20,16/11/2020,14.9,102.68,0,-0.01,14.9,102.69,0.8,10.43,0,0
R2_50,M-NL,Montmorillonite,No Litter,20,16/11/2020,12.53,85.8,0,0.01,12.53,85.8,-1.57,-6.46,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,20,16/11/2020,51.36,1355.24,37.66,1153.36,13.69,201.88,-0.4,96.07,0.69,21.02
R2_52,M-W,Montmorillonite,Winter Wheat,20,16/11/2020,60.04,1393.45,47.02,1192.65,13.02,200.8,-1.08,94.99,0.86,21.74
R2_53,M-W,Montmorillonite,Winter Wheat,20,16/11/2020,52.5,1344.06,38.85,1137.46,13.65,206.59,-0.44,100.79,0.71,20.75
R2_54,M-W,Montmorillonite,Winter Wheat,20,16/11/2020,75.25,1411.91,62.66,1207.85,12.59,204.06,-1.51,98.25,1.14,21.99
R2_55,M-W,Montmorillonite,Winter Wheat,20,16/11/2020,48.58,1277.36,36.41,1079.43,12.17,197.93,-1.93,92.12,0.66,19.59
R2_56,M-C,Montmorillonite,White Clover,20,16/11/2020,126.29,2108.76,113.43,1953.63,12.85,155.13,-1.24,49.33,2.16,37.27
R2_57,M-C,Montmorillonite,White Clover,20,16/11/2020,137.73,2136.18,128.37,2022.86,9.36,113.31,-4.73,7.51,2.45,38.57
R2_58,M-C,Montmorillonite,White Clover,20,16/11/2020,137.68,2210.47,127.07,2086.25,10.61,124.22,-3.49,18.42,2.42,39.71
R2_59,M-C,Montmorillonite,White Clover,20,16/11/2020,124.2,2026.71,113.47,1878.94,10.73,147.77,-3.36,41.96,2.15,35.69
R2_60,M-C,Montmorillonite,White Clover,20,16/11/2020,130.2,1940.93,121.57,1818,8.63,122.93,-5.47,17.12,2.32,34.67
R2_1,C-NL,Unamended,No Litter,24,20/11/2020,29.18,192.16,0,0,29.18,192.16,1.32,7.46,0,0
R2_2,C-NL,Unamended,No Litter,24,20/11/2020,28.44,189.24,0,-0.01,28.44,189.25,0.57,4.55,0,0
R2_3,C-NL,Unamended,No Litter,24,20/11/2020,27.8,182.58,0,0,27.8,182.58,-0.06,-2.12,0,0
R2_4,C-NL,Unamended,No Litter,24,20/11/2020,27.17,179.73,0,0,27.17,179.73,-0.7,-4.97,0,0
R2_5,C-NL,Unamended,No Litter,24,20/11/2020,26.74,179.79,0,0.01,26.74,179.78,-1.13,-4.92,0,0
