index,predicted_copy_number
ASV1246,2.349083977
ASV1247,2.219410921
ASV1248,2.10700405
ASV1249,1.532005184
ASV1250,1.560580709
ASV1251,1.554572223
ASV1252,2.415344043
ASV1253,1.956371145
ASV1254,2.222297203
ASV1255,1.883594697
ASV1256,2.453444688
ASV1257,2.488036819
ASV1258,2.457106123
ASV1259,2.263472639
ASV1260,1.674609433
ASV1261,2.072149403
ASV1262,5.24959549
ASV1263,3.031699572
ASV1264,2.551456016
ASV1265,1.343376221
ASV1266,3.518384878
ASV1267,2.002059048
ASV1268,2.177898183
ASV1269,4.249006112
ASV1270,5.017491119
ASV1271,2.428185554
ASV1272,1.209400137
ASV1273,4.862933363
ASV1274,2.522386785
ASV1275,2.898148152
ASV1276,1.430404757
ASV1277,2.231617817
ASV1278,2.400444058
ASV1279,2.885533661
ASV1280,2.015299824
ASV1281,2.205123837
ASV1282,2.182674977
ASV1283,1.694054193
ASV1284,2.199565616
ASV1285,3.018727789
ASV1286,2.224129638
ASV1287,1.51447641
ASV1288,2.114570652
ASV1289,2.49982192
ASV1290,1.984747802
ASV1291,2.519577268
ASV1292,2.132736609
ASV1293,1.568356281
ASV1294,1.335993401
ASV1295,2.620004462
ASV1296,2.723200454
ASV1297,1.727747543
ASV1298,1.785849936
ASV1299,1.21596381
ASV1300,1.571326789
ASV1301,1.197143783
ASV1302,7.167105495
ASV1303,2.03564424
ASV1304,2.093419656
ASV1305,4.228300704
ASV1306,1.876657865
ASV1307,2.504032563
ASV1308,5.246748717
ASV1309,2.318251838
ASV1310,1.614959072
ASV1311,2.589175282
ASV1312,1.721965249
ASV1313,1.775254433
ASV1314,2.325200384
ASV1315,2.368252543
ASV1316,2.542022481
ASV1317,6.983399987
ASV1318,1.289201927
ASV1319,1.837304954
ASV1320,2.386304344
ASV1321,2.619546825
ASV1322,2.537654897
ASV1323,2.736740328
ASV1324,2.956000774
ASV1325,1.643863887
ASV1326,2.584937254
ASV1327,3.797910142
ASV1328,4.385481791
ASV1329,1.27598529
ASV1330,2.390995757
ASV1331,2.610093184
ASV1332,1.268479612
ASV1333,2.540528266
ASV1334,3.08131273
ASV1335,2.299186948
ASV1336,2.591982358
ASV1337,1.743474097
ASV1338,3.061520387
ASV1339,1.939938311
ASV1340,1.827199922
ASV1341,2.993753385
ASV1342,2.391843494
ASV1343,2.087161654
ASV1344,1.414255138
ASV1345,7.4448226
ASV1346,1.795267048
ASV1347,1.369343672
ASV1348,2.549591277
ASV1349,2.373163749
ASV1350,1.669305387
ASV1351,1.482094069
ASV1352,2.760171319
ASV1353,2.385239124
ASV1354,2.121698357
ASV1355,2.021172037
ASV1356,6.75484279
ASV1357,2.99379888
ASV1358,2.558877522
ASV1359,1.53185281
ASV1360,1.684789923
ASV1361,2.26803867
ASV1362,3.291612645
ASV1363,3.535557837
ASV1364,2.997993686
ASV1365,2.645758154
ASV1366,3.251493636
ASV1367,3.323510834
ASV1368,2.721112672
ASV1369,2.318123111
ASV1370,3.454432108
ASV1371,2.035245934
ASV1372,3.271094748
ASV1373,1.507916855
ASV1374,1.576146458
ASV1375,3.232276159
ASV1376,1.401231073
ASV1377,2.263714971
ASV1378,1.978485335
ASV1379,3.136923699
ASV1380,2.176996604
ASV1381,2.563836646
ASV1382,2.336811018
ASV1383,2.510945742
ASV1384,1.102205794
ASV1385,1.771163332
ASV1386,1.98083553
ASV1387,2.256268042
ASV1388,2.149685681
ASV1389,2.989415658
ASV1390,5.036665444
ASV1391,2.046265218
ASV1392,2.849680142
ASV1393,2.055303371
ASV1394,3.01031918
ASV1395,2.376082953
ASV1396,2.468773216
ASV1397,2.253829709
ASV1398,2.486378161
ASV1399,2.342839578
ASV1400,1.717045118
ASV1401,3.582381154
ASV1402,2.336434231
ASV1403,1.849986849
ASV1404,3.268462532
ASV1405,1.875858602
ASV1406,1.782603361
ASV1407,2.274549593
ASV1408,1.777783151
ASV1409,3.020247409
ASV1410,1.966739402
ASV1411,3.672367276
ASV1412,1.435199884
ASV1413,3.166436326
ASV1414,3.036338836
ASV1415,2.302281649
ASV1416,1.624230889
ASV1417,3.277568688
ASV1418,2.391554381
ASV1419,2.306470386
ASV1420,2.808807143
ASV1421,1.846861109
ASV1422,2.986599777
ASV1423,5.699350654
ASV1424,1.715312359
ASV1425,2.474891236
ASV1426,1.846878645
ASV1427,1.404115743
ASV1428,9.799767054
ASV1429,1.667292339
ASV1430,3.143045431
ASV1431,2.560538875
ASV1432,1.575377269
ASV1433,1.485094587
ASV1434,1.84729151
ASV1435,1.742070158
ASV1436,1.311647728
ASV1437,2.140034662
ASV1438,1.819713279
ASV1439,2.338080114
ASV1440,2.605389581
ASV1441,1.928330402
ASV1442,2.595119791
ASV1443,1.8894959
ASV1444,2.807767242
ASV1445,1.929496144
ASV1446,1.143948489
ASV1447,1.677704847
ASV1448,1.946490819
ASV1449,3.118867847
ASV1450,1.936085239
ASV1451,1.692034344
ASV1452,2.024535582
ASV1453,4.230227824
ASV1454,5.509815863
ASV1455,2.371180233
ASV1456,2.84579891
ASV1457,3.674955272
ASV1458,2.230635707
ASV1459,3.029867263
ASV1460,3.232701715
ASV1461,2.002557047
ASV1462,3.064068554
ASV1463,2.502208459
ASV1464,1.536105773
ASV1465,2.930132443
ASV1466,1.946500807
ASV1467,1.494871353
ASV1468,2.497961479
ASV1469,2.422408893
ASV1470,1.292013769
ASV1471,1.268039061
ASV1472,2.182146167
ASV1473,1.282436822
ASV1474,3.654576714
ASV1475,2.210555074
ASV1476,2.360053537
ASV1477,2.267266716
ASV1478,1.484524841
ASV1479,1.481744167
ASV1480,1.518635971
ASV1481,2.513746544
ASV1482,2.842960097
ASV1483,2.034866854
ASV1484,2.058252195
ASV1485,1.873290801
ASV1486,7.190231059
ASV1487,2.509695134
ASV1488,2.159359268
ASV1489,2.267817704
ASV1490,2.171811108
ASV1491,2.596362342
ASV1492,1.735992277
ASV1493,3.358174452
ASV1494,2.184074328
ASV1495,1.938895833
ASV1496,2.262758428
ASV1497,1.402058714
ASV1498,2.538860423
ASV1499,3.812571706
ASV1500,1.382066235
ASV1501,8.038274279
ASV1502,1.842347554
ASV1503,2.424988304
ASV1504,2.800323527
ASV1505,2.788723801
ASV1506,1.668541544
ASV1507,2.175141201
ASV1508,1.2406624
ASV1509,1.588527141
ASV1510,1.76188285
ASV1511,1.842244832
ASV1512,3.847798587
ASV1513,2.568597031
ASV1514,1.202390352
ASV1515,2.470040187
ASV1516,5.457975933
ASV1517,3.631783379
ASV1518,3.145532692
ASV1519,1.165055774
ASV1520,2.237809684
ASV1521,4.140366357
ASV1522,2.387907205
ASV1523,2.371066287
ASV1524,2.456837581
ASV1525,4.562336672
ASV1526,2.733820851
ASV1527,1.680324238
ASV1528,2.96046796
ASV1529,1.168820829
ASV1530,1.58893723
ASV1531,1.315540336
ASV1532,2.274065245
ASV1533,2.186085489
ASV1534,1.459149453
ASV1535,2.375759394
ASV1536,3.73857935
ASV1537,2.593004964
ASV1538,1.746789828
ASV1539,3.041611651
ASV1540,3.033656052
ASV1541,6.721984618
ASV1542,1.934995032
ASV1543,2.822850693
ASV1544,2.833388438
ASV1545,2.755978803
ASV1546,1.613869962
ASV1547,1.689060498
ASV1548,5.292369089
ASV1549,1.149790968
ASV1550,1.931918346
ASV1551,2.13057697
ASV1552,1.267553538
ASV1553,1.550379888
ASV1554,2.333820333
ASV1555,6.995030042
ASV1556,2.595167481
ASV1557,2.906321112
ASV1558,1.713226084
ASV1559,1.642556212
ASV1560,2.411123146
ASV1561,3.059018558
ASV1562,1.457738733
ASV1563,1.232263626
ASV1564,1.687660746
ASV1565,2.2168172
ASV1566,2.234008015
ASV1567,2.274938337
ASV1568,2.547943742
ASV1569,2.208408076
ASV1570,3.527935737
ASV1571,1.428463932
ASV1572,2.055613892
ASV1573,1.648393009
ASV1574,1.793822455
ASV1575,1.773378806
ASV1576,1.614084839
ASV1577,1.908181098
ASV1578,2.439888744
ASV1579,2.340570397
ASV1580,1.79033388
ASV1581,3.70318127
ASV1582,2.016011365
ASV1583,2.795202312
ASV1584,3.424344889
ASV1585,1.921613123
ASV1586,1.957108722
ASV1587,1.907428992
ASV1588,1.893431445
ASV1589,1.275991877
ASV1590,8.089113725
ASV1591,9.359917551
ASV1592,1.97974024
ASV1593,1.238782735
ASV1594,1.827760303
ASV1595,2.233904095
ASV1596,1.503173192
ASV1597,1.691715602
ASV1598,2.923472213
ASV1599,6.273600374
ASV1600,2.970099205
ASV1601,1.706697758
ASV1602,1.648906984
ASV1603,2.064655897
ASV1604,3.547864276
ASV1605,1.508457913
ASV1606,1.558753072
ASV1607,2.359793889
ASV1608,1.367501016
ASV1609,2.001124858
ASV1610,1.684526229
ASV1611,2.337229881
ASV1612,6.613705798
ASV1613,7.000012382
ASV1614,3.333751909
ASV1615,1.871488913
ASV1616,2.776173579
ASV1617,3.470509211
ASV1618,2.890318881
ASV1619,1.772567205
ASV1620,1.722629915
ASV1621,2.07185381
ASV1622,1.775276273
ASV1623,3.448581463
ASV1624,1.615442922
ASV1625,1.768459603
ASV1626,2.403797782
ASV1627,1.718274197
ASV1628,1.237262515
ASV1629,3.935351396
ASV1630,1.400182569
ASV1631,3.314794692
ASV1632,2.76677594
ASV1633,1.614373754
ASV1634,2.343228615
ASV1635,2.537699507
ASV1636,2.112389109
ASV1637,1.366811772
ASV1638,2.367731825
ASV1639,2.359196302
ASV1640,1.930805804
ASV1641,2.932191329
ASV1642,5.624442065
ASV1643,2.94832473
ASV1644,2.15063455
ASV1645,1.332761175
ASV1646,2.459918492
ASV1647,1.79480128
ASV1648,1.927650968
ASV1649,1.10072708
ASV1650,1.593818764
ASV1651,9.461143844
ASV1652,1.827260079
ASV1653,9.097215446
ASV1654,1.760533911
ASV1655,2.279929856
ASV1656,3.177999215
ASV1657,4.043265184
ASV1658,2.076242197
ASV1659,2.142606578
ASV1660,1.735017693
ASV1661,1.669215879
ASV1662,1.601549471
ASV1663,2.078888765
ASV1664,2.484991114
ASV1665,1.942367942
ASV1666,2.112054211
ASV1667,2.631764485
ASV1668,3.602590895
ASV1669,1.771539233
ASV1670,2.213354284
ASV1671,2.145666152
ASV1672,2.323881709
ASV1673,3.130070781
ASV1674,1.913418437
ASV1675,1.82866567
ASV1676,1.991318335
ASV1677,1.730432248
ASV1678,1.856330149
ASV1679,4.101160229
ASV1680,2.901930509
ASV1681,2.016526717
ASV1682,2.164648633
ASV1683,2.061844151
ASV1684,3.335842231
ASV1685,1.307494116
ASV1686,2.373387368
ASV1687,1.873333921
ASV1688,4.169476481
ASV1689,2.596170149
ASV1690,3.635242957
ASV1691,1.84707237
ASV1692,2.365023778
ASV1693,1.574163482
ASV1694,10.40689676
ASV1695,1.52625249
ASV1696,1.40289964
ASV1697,1.109852007
ASV1698,2.031838504
ASV1699,4.481578218
ASV1700,1.489591201
ASV1701,1.451347217
ASV1702,1.731856714
ASV1703,1.667914786
ASV1704,2.305797841
ASV1705,3.430141003
ASV1706,2.068403399
ASV1707,1.529415993
ASV1708,5.305052869
ASV1709,2.843507401
ASV1710,1.856670732
ASV1711,2.438622964
ASV1712,2.981741736
ASV1713,4.141132283
ASV1714,1.483306664
ASV1715,3.053080414
ASV1716,2.303875551
ASV1717,1.19480403
ASV1718,3.33039046
ASV1719,2.149424613
ASV1720,5.84741632
ASV1721,1.313521157
ASV1722,2.096464053
ASV1723,3.024924672
ASV1724,3.421293234
ASV1725,1.46328572
ASV1726,2.934602587
ASV1727,4.348507696
ASV1728,1.967901197
ASV1729,1.795398869
ASV1730,1.948645346
ASV1731,1.633849574
ASV1732,3.197583859
ASV1733,3.647204574
ASV1734,1.623759782
ASV1735,2.436182357
ASV1736,1.945826513
ASV1737,1.072608824
ASV1738,3.371081363
ASV1739,2.438785808
ASV1740,2.434784386
ASV1741,8.097527539
ASV1742,1.771484157
ASV1743,3.669250371
ASV1744,9.407410373
ASV1745,2.283508388
ASV1746,2.796176793
ASV1747,1.675172341
ASV1748,1.69190105
ASV1749,2.012938694
ASV1750,1.271947524
ASV1751,2.331837098
ASV1752,1.379822609
ASV1753,2.505233877
ASV1754,2.113061401
ASV1755,3.244655132
ASV1756,2.799170965
ASV1757,3.817597787
ASV1758,1.560162267
ASV1759,2.471245001
ASV1760,2.294468987
ASV1761,1.345840611
ASV1762,3.006485749
ASV1763,2.066337083
ASV1764,1.416087583
ASV1765,3.168144274
ASV1766,1.250263426
ASV1767,2.899537449
ASV1768,3.128945373
ASV1769,3.29971859
ASV1770,2.146625364
ASV1771,8.623617459
ASV1772,5.753606945
ASV1773,2.840085005
ASV1774,1.692599858
ASV1775,2.804002072
ASV1776,2.794519148
ASV1777,2.825480737
ASV1778,3.087269441
ASV1779,4.160760053
ASV1780,1.856736107
ASV1781,1.294376549
ASV1782,1.851209829
ASV1783,2.596670081
ASV1784,1.4237491
ASV1785,1.99693191
ASV1786,2.568220463
ASV1787,2.8741218
ASV1788,1.904476381
ASV1789,1.825390251
ASV1790,2.449337392
ASV1791,1.581371644
ASV1792,11.54306733
ASV1793,3.072745068
ASV1794,1.725020536
ASV1795,2.337225558
ASV1796,7.841242559
ASV1797,3.272644099
ASV1798,2.08947394
ASV1799,1.111790685
ASV1800,2.131399781
ASV1801,2.174134697
ASV1802,1.283551031
ASV1803,1.326587877
ASV1804,3.335570541
ASV1805,2.376672299
ASV1806,1.398571275
ASV1807,2.496468149
ASV1808,2.345481021
ASV1809,1.968652614
ASV1810,4.82233237
ASV1811,1.914374457
ASV1812,2.300441957
ASV1813,2.194527231
ASV1814,1.32977803
ASV1815,1.155218481
ASV1816,2.093065853
ASV1817,1.918060137
ASV1818,2.170482364
ASV1819,2.641903555
ASV1820,4.669919313
ASV1821,1.558797661
ASV1822,4.095235854
ASV1823,3.976879149
ASV1824,2.419584446
ASV1825,2.509197996
ASV1826,3.27918896
ASV1827,2.416918826
ASV1828,2.963262385
ASV1829,3.07296254
ASV1830,2.20615071
ASV1831,1.741080835
ASV1832,1.351397783
ASV1833,1.93586671
ASV1834,3.695790583
ASV1835,2.597755065
ASV1836,1.741662797
ASV1837,1.543742022
ASV1838,1.75290613
ASV1839,2.074167646
ASV1840,1.600683934
ASV1841,2.667100692
ASV1842,3.004211661
ASV1843,1.746845435
ASV1844,2.423563888
ASV1845,8.028573691
ASV1846,2.070785896
ASV1847,2.525006634
ASV1848,1.885733658
ASV1849,2.163698381
ASV1850,2.394832341
ASV1851,1.646207337
ASV1852,2.94345059
ASV1853,1.737474283
ASV1854,1.567212036
ASV1855,1.780248207
ASV1856,2.047362142
ASV1857,4.818760497
ASV1858,2.940120941
ASV1859,1.272919336
ASV1860,2.366908169
ASV1861,1.424128317
ASV1862,2.935422551
ASV1863,2.541518026
ASV1864,1.958763587
ASV1865,1.956151371
ASV1866,2.30075985
ASV1867,2.117815754
ASV1868,1.140334523
ASV1869,1.711072291
ASV1870,1.579054044
ASV1871,1.370044998
ASV1872,1.675876292
ASV1873,2.561383661
ASV1874,1.72779022
ASV1875,1.240601025
ASV1876,1.876428552
ASV1877,1.385430498
ASV1878,1.609145975
ASV1879,1.810979332
ASV1880,2.090622367
ASV1881,3.581409852
ASV1882,1.959952775
ASV1883,1.6894726
ASV1884,2.105755979
ASV1885,1.491656238
ASV1886,3.201317666
ASV1887,2.000447679
ASV1888,5.809890226
ASV1889,1.946841016
ASV1890,1.056647465
ASV1891,2.299723026
ASV1892,1.894246038
ASV1893,1.527580777
ASV1894,10.45864753
ASV1895,1.782538118
ASV1896,3.583942594
ASV1897,3.640920457
ASV1898,2.549787776
ASV1899,2.147733383
ASV1900,1.966281105
ASV1901,1.698003037
ASV1902,4.731880914
ASV1903,4.49270519
ASV1904,2.803525208
ASV1905,2.727642069
ASV1906,1.669576246
ASV1907,1.911602867
ASV1908,2.910216098
ASV1909,3.902971731
ASV1910,2.702028703
ASV1911,2.369706017
ASV1912,2.114990492
ASV1913,2.200225944
ASV1914,2.931538075
ASV1915,2.359832818
ASV1916,1.570905077
ASV1917,1.876305809
ASV1918,1.644080217
ASV1919,2.272119046
ASV1920,1.952240855
ASV1921,1.570528351
ASV1922,1.457647122
ASV1923,1.527428829
ASV1924,1.951047973
ASV1925,1.260008449
ASV1926,1.894744248
ASV1927,2.427899302
ASV1928,2.295121832
ASV1929,2.619461649
ASV1930,3.55072838
ASV1931,1.937913756
ASV1932,3.453459479
ASV1933,2.527731971
ASV1934,3.150689308
ASV1935,1.718410553
ASV1936,2.713555174
ASV1937,1.497091466
ASV1938,1.916249344
ASV1939,1.660784395
ASV1940,3.05396554
ASV1941,1.964873979
ASV1942,3.81839193
ASV1943,2.708983984
ASV1944,2.242678163
ASV1945,1.790013866
ASV1946,1.893280808
ASV1947,6.645099654
ASV1948,1.265501402
ASV1949,3.317044307
ASV1950,1.647898717
ASV1951,3.073427484
ASV1952,9.349604815
ASV1953,2.639880159
ASV1954,2.678489005
ASV1955,2.119663814
ASV1956,2.279157314
ASV1957,4.284485221
ASV1958,2.009902667
ASV1959,1.642314232
ASV1960,2.692281259
ASV1961,2.894767947
ASV1962,2.727769545
ASV1963,8.819509977
ASV1964,1.937562053
ASV1965,1.616062053
ASV1966,2.47685119
ASV1967,2.300141553
ASV1968,1.730794274
ASV1969,2.399144548
ASV1970,1.496715824
ASV1971,3.27075975
ASV1972,5.574726347
ASV1973,2.26320197
ASV1974,3.43253331
ASV1975,1.929227252
ASV1976,1.433782018
ASV1977,2.621218534
ASV1978,1.784234651
ASV1979,1.380590758
ASV1980,2.619015482
ASV1981,2.511560793
ASV1982,1.803578918
ASV1983,2.863471914
ASV1984,1.818189585
ASV1985,3.035709908
ASV1986,1.892954032
ASV1987,2.280371783
ASV1988,3.387794133
ASV1989,1.516752353
ASV1990,4.090287417
ASV1991,1.326041473
ASV1992,3.448188571
ASV1993,1.689868591
ASV1994,3.318030695
ASV1995,3.108394209
ASV1996,1.765112466
ASV1997,1.540830313
ASV1998,1.95079833
ASV1999,1.49421888
ASV2000,3.684438799
ASV2001,1.831380617
ASV2002,1.305594383
ASV2003,3.495751953
ASV2004,3.665534219
ASV2005,2.103499758
ASV2006,1.552892384
ASV2007,1.668648914
ASV2008,1.755362172
ASV2009,1.470624482
ASV2010,1.38306301
ASV2011,1.663192966
ASV2012,2.243729779
ASV2013,1.333994582
ASV2014,2.092260412
ASV2015,2.414203787
ASV2016,1.302229466
ASV2017,3.208660706
ASV2018,4.022908843
ASV2019,1.409449768
ASV2020,4.461187544
ASV2021,2.165947032
ASV2022,1.273658802
ASV2023,2.216759646
ASV2024,1.718614536
ASV2025,1.958794659
ASV2026,4.348405436
ASV2027,3.445814656
ASV2028,1.662438911
ASV2029,2.752396762
ASV2030,2.351540678
ASV2031,1.195635674
ASV2032,3.82277798
ASV2033,1.44098715
ASV2034,2.572281908
ASV2035,3.533978498
ASV2036,2.045459976
ASV2037,2.102755464
ASV2038,2.212599362
ASV2039,3.048118251
ASV2040,2.714987406
ASV2041,7.431685289
ASV2042,3.574495244
ASV2043,2.094166931
ASV2044,1.952791637
ASV2045,1.794411069
ASV2046,1.730518162
ASV2047,1.974493629
ASV2048,2.52062922
ASV2049,2.465633292
ASV2050,2.558331241
ASV2051,1.742221206
ASV2052,2.19920579
ASV2053,1.485830015
ASV2054,5.143956536
ASV2055,2.395015025
ASV2056,2.124395363
ASV2057,2.55244083
ASV2058,2.887800813
ASV2059,1.258419082
ASV2060,1.764902478
ASV2061,2.074501827
ASV2062,1.215140633
ASV2063,3.242899412
ASV2064,2.188805035
ASV2065,3.010364645
ASV2066,1.605781502
ASV2067,1.479513163
ASV2068,1.726378162
ASV2069,2.552983108
ASV2070,1.659552005
ASV2071,2.396657237
ASV2072,3.869287082
ASV2073,2.147143834
ASV2074,1.579620149
ASV2075,3.512590301
ASV2076,2.369598322
ASV2077,3.114463904
ASV2078,1.891768604
ASV2079,2.002786534
ASV2080,5.295251963
ASV2081,4.820284998
ASV2082,2.002930133
ASV2083,3.313693317
ASV2084,2.283205551
ASV2085,1.911452758
ASV2086,1.468997009
ASV2087,1.506982032
ASV2088,2.504571774
ASV2089,2.593029472
ASV2090,1.764089964
ASV2091,1.101311665
ASV2092,3.126930301
ASV2093,7.783841395
ASV2094,2.694346949
ASV2095,2.772630633
ASV2096,2.74386875
ASV2097,2.177661385
ASV2098,0.981626182
ASV2099,4.079767735
ASV2100,4.018348803
ASV2101,2.154727363
ASV2102,3.207692292
ASV2103,3.253428689
ASV2104,1.807951159
ASV2105,1.857709534
ASV2106,1.744267579
ASV2107,3.558560958
ASV2108,2.000190023
ASV2109,3.243859291
ASV2110,2.470000575
ASV2111,2.358978967
ASV2112,2.113388808
ASV2113,2.110907231
ASV2114,2.617452946
ASV2115,2.11026702
ASV2116,1.789141245
ASV2117,2.124269877
ASV2118,2.580922936
ASV2119,1.935686486
ASV2120,1.915441019
ASV2121,10.28407055
ASV2122,4.489003353
ASV2123,2.883870215
ASV2124,1.498102164
ASV2125,1.747821224
ASV2126,1.438578482
ASV2127,2.222481076
ASV2128,2.216997883
ASV2129,2.454352901
ASV2130,2.18727556
ASV2131,1.711864715
ASV2132,2.11771528
ASV2133,2.701495121
ASV2134,2.376273198
ASV2135,2.484308284
ASV2136,1.54570093
ASV2137,6.583442544
ASV2138,3.214473217
ASV2139,2.920117359
ASV2140,3.074321475
ASV2141,2.710972013
ASV2142,2.603440015
ASV2143,1.647964388
ASV2144,1.598854448
ASV2145,4.713858573
ASV2146,1.275934814
ASV2147,2.479524398
ASV2148,2.349076939
ASV2149,2.871694382
ASV2150,2.265506457
ASV2151,2.198354596
ASV2152,1.925935647
ASV2153,2.582683235
ASV2154,2.533072419
ASV2155,2.086558091
ASV2156,4.008786638
ASV2157,3.084876355
ASV2158,3.861259628
ASV2159,2.146216117
ASV2160,3.387033042
ASV2161,1.632378092
ASV2162,4.574662536
ASV2163,1.198476892
ASV2164,2.18987125
ASV2165,1.535206624
ASV2166,1.659696658
ASV2167,2.856744285
ASV2168,1.768295736
ASV2169,1.320972914
ASV2170,2.204485842
ASV2171,2.270429432
ASV2172,3.699905982
ASV2173,8.289986191
ASV2174,4.67774096
ASV2175,2.835722937
ASV2176,3.293791326
ASV2177,2.004764253
ASV2178,2.005455197
ASV2179,2.561758833
ASV2180,3.243853842
ASV2181,2.259933081
ASV2182,2.866164759
ASV2183,2.72056934
ASV2184,1.997861372
ASV2185,2.001092458
ASV2186,2.643492518
ASV2187,2.21007988
ASV2188,8.024485954
ASV2189,3.175632489
ASV2190,1.493263548
ASV2191,1.632238538
ASV2192,2.403478631
ASV2193,1.371089587
ASV2194,2.225272947
ASV2195,1.035637843
ASV2196,2.646363041
ASV2197,2.847287125
ASV2198,1.769554577
ASV2199,1.474433354
ASV2200,1.575587574
ASV2201,1.980736035
ASV2202,2.975405915
ASV2203,2.017116417
ASV2204,1.613889842
ASV2205,2.473081935
ASV2206,5.162419434
